"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"632","4_37",4,129655.979439393,130179.137392747,40742.6296939117,40824.744583452,390215.375,0.681376158115574,11089.375,401304.75,6355.61334626689,0.351580411928386,116117.801784042
"633","4_38",4,135506.139676497,136007.170781183,43379.6700757019,43459.7937894847,547404.916666667,0.71727340463344,13424.5833333334,560829.5,7542.4592766395,0.374273307983491,116117.801784042
"634","4_39",4,116560.245357868,117109.317846095,31725.8129052009,31800.4494359524,314528.12202381,0.727699530787161,7747.89583333333,322276.017857143,7937.06897636136,0.27386368797349,116117.801784042
"635","4_4",4,125018.663993035,125354.509967496,39198.056878912,39250.6717440437,389251.5,0.666905570040795,10846,400097.5,5958.40337733801,0.338024584869793,116117.801784042
"636","4_40",4,119594.475292078,119956.030642306,34812.0237730279,34864.6055289266,434609.541666667,0.700064020794756,12010.625,446620.166666667,6943.78336131268,0.300252028485421,116117.801784042
"637","4_41",4,123515.122781458,123846.929692893,37039.6652987173,37089.3829926385,481283,0.715173386032836,12947,494230,7472.46181523996,0.319411687293376,116117.801784042
"638","4_42",4,128992.920717969,129382.889238782,35445.2114571968,35498.7496102432,343866.750471698,0.737748341616366,11035.75,354902.500471698,8369.06553741608,0.305713241766878,116117.801784042
"639","4_43",4,123442.84237438,123857.636871606,35033.3302123801,35092.1406116968,344326.000471698,0.699097538911961,10576.5,354902.500471698,6909.6014476128,0.302211547863796,116117.801784042
"640","4_44",4,128871.720569754,129435.236334102,39353.02279555,39438.9681808008,462798.416666667,0.711459938834627,9824.83333333335,472623.25,7325.66379081141,0.33964618322822,116117.801784042
"641","4_45",4,111037.892612482,111448.452887688,34889.8246399477,34954.2673228566,356882.097222222,0.687379482043582,7052.375,363934.472222222,6536.93242361163,0.301024190828769,116117.801784042
"642","4_46",4,127573.698418866,128002.373480757,40580.3530265261,40648.4752047898,419901.166666667,0.658521112162818,14573.625,434474.791666667,5735.17677762265,0.350062389920097,116117.801784042
"643","4_47",4,118727.327549603,119126.276902928,38672.6976184752,38737.617418443,334819.1,0.608438109250591,9677.25,344496.35,4621.22331018494,0.333606189776896,116117.801784042
"644","4_48",4,136423.440629418,136789.92401593,47115.786712513,47179.0294077085,454809.4375,0.656759391392977,7391.3125,462200.75,5694.30277121794,0.406303156646498,116117.801784042
"645","4_49",4,124387.441158146,124679.724504271,36449.0836691453,36491.8822388974,351834.847222222,0.714599421370295,11886.875,363721.722222222,7453.9529234085,0.314266044294963,116117.801784042
