"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"229","14_34",14,42475.8375377676,42849.1603286269,5809.18751668753,5834.66032468595,163627.75,0.931925047049387,12069.75,175697.5,13990.8638464346,0.139480700939334,41831.3091731859
"230","14_35",14,43282.4243528066,43662.8362855949,5988.66677998664,6014.92658974745,168625.325,0.934710359293658,12069.75,180695.075,14631.3255343941,0.143790063199912,41831.3091731859
"231","14_36",14,41237.7276859401,41600.1686519299,5374.033453617,5397.59814694938,183563.875,0.949810085359566,12069.75,195633.625,19340.6566676138,0.129032493929434,41831.3091731859
"232","14_37",14,42930.1981670723,43307.5143619001,5403.70713006236,5427.40194001786,163680.183333334,0.941590990423041,12069.75,175749.933333334,16475.3006288255,0.129744969672067,41831.3091731859
"233","14_38",14,42699.4236498635,43074.7115530361,5592.52775224949,5617.05052505544,185184.017857143,0.934146266410602,12069.75,197253.767857143,14497.2415721215,0.134278621350345,41831.3091731859
"234","14_39",14,41902.8216088102,42271.1081268564,4829.58972179425,4850.7670742796,141696.958333333,0.947354447909327,12069.75,153766.708333333,18390.8460888735,0.115960202301987,41831.3091731859
"235","14_4",14,40551.5164352111,40907.92624763,5194.90139088096,5217.68060489678,149235.533333334,0.942629557928921,12069.75,161305.283333334,16792.0513321093,0.124731468080405,41831.3091731859
"236","14_40",14,41464.1212555531,41828.5520087757,4772.8979933576,4793.82675729087,146983.145833333,0.953323053915522,12069.75,159052.895833333,20873.1770784305,0.114599013323823,41831.3091731859
"237","14_41",14,41658.4518990639,42065.6703927009,4911.39391862302,4935.34039856742,148606.058333334,0.947295618933101,12069.75,160675.808333334,18351.2035878578,0.117981973218543,41831.3091731859
"238","14_42",14,42815.9486619527,43192.2607107394,5206.15575966013,5228.98432315455,136334.245535714,0.941483718952209,12069.75,148403.995535714,16443.2247494217,0.12500168955999,41831.3091731859
"239","14_43",14,41469.033348061,41833.5072739717,4891.61475744359,4913.06408459315,145767.05,0.94435919518507,12069.75,157836.8,17345.8148330047,0.117449445922253,41831.3091731859
